Date,Customer ID,Product Name,Category,Price,Quantity,Discount,Sales,Rating
23-07-2018,170519,Lava Z61 Pro,Mobile,10576,1,12,9307,5
15-08-2018,122830,Motorola Moto G 5G Plus,Mobile,14924,1,7,13879,2
29-05-2018,177711,Honor X10 Max,Mobile,12091,1,13,10519,4
07-07-2018,104694,Samsung Galaxy M31,Mobile,12095,1,2,11853,4
31-05-2020,110637,Motorola One Fusion Plus,Mobile,19173,1,13,16681,3
24-04-2020,111988,Samsung Galaxy M21,Mobile,16684,1,13,14515,1
13-03-2020,104708,Realme X3,Mobile,19687,1,0,19687,5
15-02-2019,123843,Xiaomi Redmi Note 8,Mobile,15358,1,15,13054,2
30-09-2018,105272,Xiaomi Redmi Note 9 Pro Max,Mobile,10563,2,1,20915,4
25-05-2018,164356,LG 32LJ573D 32 inch HD ready Smart LED TV,LED TV,20999,1,0,20999,4
30-05-2019,132864,Noble Skiodo BLT39OD01 39 Inch HD Ready ,LED TV,14799,1,15,12579,1
14-09-2019,125369,Samsung UA32J4003AR 32 inch HD ready LED TV,LED TV,14999,1,5,14249,1
16-04-2018,195656,Micromax 32T8361HD 32 inch HD ready LED TV,LED TV,9299,1,11,8276,2
11-09-2018,184767,Samsung RT28M3022S8 253 L 2 Star Inverter Frost Free Double Door Refrigerator,Refrigerator,19590,1,15,16652,2
11-02-2019,175964,LG GL-D201ABPX 190 L 4 Star Direct Cool Single Door Refrigerator,Refrigerator,14999,1,1,14849,5
26-06-2019,104198,Samsung RT30K3723S8 275 L 3 Star Frost Free Double Door Refrigerator,Refrigerator,30990,1,2,30370,5
02-03-2018,160392,Dell Vostro 15 3581 ,Laptop,41490,1,10,37341,4
27-05-2020,101087,Acer Aspire 3 A315,Laptop,17499,1,15,14874,5
20-02-2018,101602,Roadster Unisex Green & Black Digital Watch MFB-PN-OS-1613,Digital Watch,799,1,12,703,3
08-04-2019,119941,Casio Youth Digital Men Black Digital watch D080,Digital Watch,2995,1,3,2905,5
27-11-2018,190190,Casio G-Shock Men Black Digital watch G001,Digital Watch,4395,1,15,3736,3
13-06-2020,105432,Casio G-Shock Men Green Digital watch G486,Digital Watch,16995,1,7,15805,3
20-01-2018,100841,Oppo A12s,Mobile,14610,1,15,12419,4
25-04-2020,129606,LG Aristo 5,Mobile,13165,1,2,12902,1
21-06-2019,189013,Tecno Spark 5 Pro,Mobile,12306,1,0,12306,2
20-03-2019,101745,Motorola One Vision Plus,Mobile,14860,1,1,14711,4
08-08-2018,193920,iQOO Z1x,Mobile,10409,1,3,10097,1
28-12-2018,106380,Lava Z61 Pro,Mobile,10576,1,3,10259,1
24-06-2018,161033,Motorola Moto G 5G Plus,Mobile,14924,1,11,13282,2
16-10-2018,112121,Honor X10 Max,Mobile,12091,1,7,11245,1
28-05-2018,147717,Samsung Galaxy M31,Mobile,12095,1,11,10765,5
17-02-2019,193422,Motorola One Fusion Plus,Mobile,19173,1,14,16489,5
27-04-2020,162795,Samsung Galaxy M21,Mobile,16684,1,0,16684,2
02-06-2018,118644,Realme X3,Mobile,19687,1,3,19096,1
15-02-2018,168705,Xiaomi Redmi Note 8,Mobile,15358,1,12,13515,4
17-05-2019,148254,Xiaomi Redmi Note 9 Pro Max,Mobile,10563,1,4,10140,3
13-09-2019,179386,LG 32LJ573D 32 inch HD ready Smart LED TV,LED TV,20999,1,6,19739,3
22-06-2020,154859,Noble Skiodo BLT39OD01 39 Inch HD Ready ,LED TV,14799,1,10,13319,3
30-04-2018,181809,Samsung UA32J4003AR 32 inch HD ready LED TV,LED TV,14999,1,2,14699,4
04-03-2020,142262,Micromax 32T8361HD 32 inch HD ready LED TV,LED TV,9299,1,7,8648,3
27-07-2018,181377,Samsung RT28M3022S8 253 L 2 Star Inverter Frost Free Double Door Refrigerator,Refrigerator,19590,1,4,18806,4
21-11-2018,114969,LG GL-D201ABPX 190 L 4 Star Direct Cool Single Door Refrigerator,Refrigerator,14999,1,14,12899,2
15-12-2019,195640,Samsung RT30K3723S8 275 L 3 Star Frost Free Double Door Refrigerator,Refrigerator,30990,1,2,30370,5
04-07-2018,159468,Dell Vostro 15 3581 ,Laptop,41490,1,12,36511,4
20-03-2020,171874,Acer Aspire 3 A315,Laptop,17499,1,5,16624,2
05-04-2018,176024,Roadster Unisex Green & Black Digital Watch MFB-PN-OS-1613,Digital Watch,799,1,3,775,5
27-05-2018,135178,Casio Youth Digital Men Black Digital watch D080,Digital Watch,2995,1,10,2696,3
14-07-2019,161197,Casio G-Shock Men Black Digital watch G001,Digital Watch,4395,1,6,4131,1
31-05-2018,124551,Casio G-Shock Men Green Digital watch G486,Digital Watch,16995,1,0,16995,2
02-07-2018,154846,Oppo A12s,Mobile,14610,1,5,13880,2
28-05-2019,199848,LG Aristo 5,Mobile,13165,1,9,11980,1
21-11-2018,184248,Tecno Spark 5 Pro,Mobile,12306,1,10,11075,1
14-10-2019,147675,Motorola One Vision Plus,Mobile,14860,1,13,12928,2
24-11-2018,189407,iQOO Z1x,Mobile,10409,1,3,10097,3
24-12-2018,188649,Lava Z61 Pro,Mobile,10576,1,7,9836,5
01-09-2018,133296,Motorola Moto G 5G Plus,Mobile,14924,1,1,14775,1
16-11-2018,106934,Honor X10 Max,Mobile,12091,1,7,11245,5
10-04-2019,101606,Samsung Galaxy M31,Mobile,12095,1,11,10765,1
24-09-2019,101316,Motorola One Fusion Plus,Mobile,19173,1,4,18406,5
14-01-2018,139154,Samsung Galaxy M21,Mobile,16684,1,7,15516,4
21-10-2018,140259,Realme X3,Mobile,19687,1,15,16734,1
17-04-2018,123435,Xiaomi Redmi Note 8,Mobile,15358,1,5,14590,5
15-02-2019,176609,Xiaomi Redmi Note 9 Pro Max,Mobile,10563,1,9,9612,1
06-06-2020,121492,LG 32LJ573D 32 inch HD ready Smart LED TV,LED TV,20999,1,7,19529,4
02-12-2018,173340,Noble Skiodo BLT39OD01 39 Inch HD Ready ,LED TV,14799,1,3,14355,2
19-03-2019,135821,Samsung UA32J4003AR 32 inch HD ready LED TV,LED TV,14999,1,12,13199,1
03-04-2018,154264,Micromax 32T8361HD 32 inch HD ready LED TV,LED TV,9299,1,14,7997,3
07-04-2019,124269,Samsung RT28M3022S8 253 L 2 Star Inverter Frost Free Double Door Refrigerator,Refrigerator,19590,1,12,17239,5
24-05-2018,151886,LG GL-D201ABPX 190 L 4 Star Direct Cool Single Door Refrigerator,Refrigerator,14999,1,4,14399,3
20-01-2020,138972,Samsung RT30K3723S8 275 L 3 Star Frost Free Double Door Refrigerator,Refrigerator,30990,1,10,27891,4
12-07-2018,145301,Dell Vostro 15 3581 ,Laptop,41490,1,11,36926,5
28-12-2019,126121,Acer Aspire 3 A315,Laptop,17499,1,13,15224,3
06-06-2018,164517,Roadster Unisex Green & Black Digital Watch MFB-PN-OS-1613,Digital Watch,799,1,5,759,1
12-04-2018,130305,Casio Youth Digital Men Black Digital watch D080,Digital Watch,2995,1,11,2666,4
09-04-2020,192321,Casio G-Shock Men Black Digital watch G001,Digital Watch,4395,1,10,3956,5
16-08-2018,154676,Casio G-Shock Men Green Digital watch G486,Digital Watch,16995,1,12,14956,5
20-03-2019,158643,Oppo A12s,Mobile,14610,1,13,12711,4
11-07-2019,158210,LG Aristo 5,Mobile,13165,1,14,11322,3
22-03-2019,110467,Tecno Spark 5 Pro,Mobile,12306,1,4,11814,4
24-10-2019,184177,Motorola One Vision Plus,Mobile,14860,1,1,14711,3
13-06-2020,162484,iQOO Z1x,Mobile,10409,1,8,9576,5
04-05-2018,108304,Lava Z61 Pro,Mobile,10576,1,10,9518,2
19-06-2018,150146,Motorola Moto G 5G Plus,Mobile,14924,1,1,14775,3
26-05-2018,177917,Honor X10 Max,Mobile,12091,1,12,10640,3
20-04-2018,185568,Samsung Galaxy M31,Mobile,12095,1,9,11006,5
07-04-2018,146226,Motorola One Fusion Plus,Mobile,19173,1,12,16872,2
20-12-2019,134836,Samsung Galaxy M21,Mobile,16684,1,1,16517,1
29-07-2019,161982,Realme X3,Mobile,19687,1,2,19293,4
11-04-2019,188788,Xiaomi Redmi Note 8,Mobile,15358,1,15,13054,4
04-11-2019,134417,Xiaomi Redmi Note 9 Pro Max,Mobile,10563,1,14,9084,5
12-10-2018,138867,LG 32LJ573D 32 inch HD ready Smart LED TV,LED TV,20999,1,5,19949,2
17-05-2019,184935,Noble Skiodo BLT39OD01 39 Inch HD Ready ,LED TV,14799,1,0,14799,5
23-10-2018,152165,Samsung UA32J4003AR 32 inch HD ready LED TV,LED TV,14999,1,13,13049,1
08-08-2018,165766,Micromax 32T8361HD 32 inch HD ready LED TV,LED TV,9299,1,7,8648,4
05-07-2018,121923,Samsung RT28M3022S8 253 L 2 Star Inverter Frost Free Double Door Refrigerator,Refrigerator,19590,1,11,17435,2
09-11-2019,164150,LG GL-D201ABPX 190 L 4 Star Direct Cool Single Door Refrigerator,Refrigerator,14999,1,5,14249,3
01-02-2018,155566,Samsung RT30K3723S8 275 L 3 Star Frost Free Double Door Refrigerator,Refrigerator,30990,1,10,27891,5
13-07-2019,116229,Dell Vostro 15 3581 ,Laptop,41490,1,4,39830,5
25-12-2019,160451,Acer Aspire 3 A315,Laptop,17499,1,0,17499,1
12-01-2018,151087,Roadster Unisex Green & Black Digital Watch MFB-PN-OS-1613,Digital Watch,799,1,0,799,3
29-04-2020,156601,Casio Youth Digital Men Black Digital watch D080,Digital Watch,2995,1,5,2845,3
05-05-2018,194910,Casio G-Shock Men Black Digital watch G001,Digital Watch,4395,1,8,4043,2
06-04-2020,181179,Casio G-Shock Men Green Digital watch G486,Digital Watch,16995,1,11,15126,1
24-01-2020,100275,Oppo A12s,Mobile,14610,1,5,13880,1
15-03-2018,135188,LG Aristo 5,Mobile,13165,1,9,11980,2
09-03-2018,173459,Tecno Spark 5 Pro,Mobile,12306,1,7,11445,1
02-04-2019,163892,Motorola One Vision Plus,Mobile,14860,1,0,14860,3
14-04-2018,164685,iQOO Z1x,Mobile,10409,1,14,8952,2
31-03-2020,104690,Lava Z61 Pro,Mobile,10576,1,11,9413,4
25-08-2018,115694,Motorola Moto G 5G Plus,Mobile,14924,1,10,13432,5
15-02-2020,155392,Honor X10 Max,Mobile,12091,1,10,10882,3
05-08-2018,115057,Samsung Galaxy M31,Mobile,12095,1,7,11248,1
23-01-2019,146482,Motorola One Fusion Plus,Mobile,19173,1,3,18598,3
12-07-2018,136314,Samsung Galaxy M21,Mobile,16684,1,15,14181,4
29-04-2019,173828,Realme X3,Mobile,19687,1,12,17325,2
21-12-2019,158887,Xiaomi Redmi Note 8,Mobile,15358,1,11,13669,4
22-02-2020,172846,Xiaomi Redmi Note 9 Pro Max,Mobile,10563,1,8,9718,4
26-05-2020,171885,LG 32LJ573D 32 inch HD ready Smart LED TV,LED TV,20999,1,4,20159,1
08-09-2018,181896,Noble Skiodo BLT39OD01 39 Inch HD Ready ,LED TV,14799,1,5,14059,5
30-04-2019,118607,Samsung UA32J4003AR 32 inch HD ready LED TV,LED TV,14999,1,1,14849,2
01-05-2018,127600,Micromax 32T8361HD 32 inch HD ready LED TV,LED TV,9299,1,4,8927,2
28-06-2019,172986,Samsung RT28M3022S8 253 L 2 Star Inverter Frost Free Double Door Refrigerator,Refrigerator,19590,1,7,18219,5
16-08-2019,175344,LG GL-D201ABPX 190 L 4 Star Direct Cool Single Door Refrigerator,Refrigerator,14999,1,6,14099,1
14-09-2019,196796,Samsung RT30K3723S8 275 L 3 Star Frost Free Double Door Refrigerator,Refrigerator,30990,1,2,30370,4
15-06-2020,197093,Dell Vostro 15 3581 ,Laptop,41490,1,10,37341,4
05-08-2019,198481,Acer Aspire 3 A315,Laptop,17499,1,4,16799,5
04-12-2018,147198,Roadster Unisex Green & Black Digital Watch MFB-PN-OS-1613,Digital Watch,799,1,10,719,1
04-03-2020,184797,Casio Youth Digital Men Black Digital watch D080,Digital Watch,2995,1,14,2576,1
20-11-2018,155891,Casio G-Shock Men Black Digital watch G001,Digital Watch,4395,1,2,4307,3
03-04-2019,111044,Casio G-Shock Men Green Digital watch G486,Digital Watch,16995,1,2,16655,5
11-12-2018,186615,Oppo A12s,Mobile,14610,1,7,13587,5
20-04-2018,121058,LG Aristo 5,Mobile,13165,1,13,11454,2
26-03-2020,114136,Tecno Spark 5 Pro,Mobile,12306,1,0,12306,3
28-11-2019,115904,Motorola One Vision Plus,Mobile,14860,1,1,14711,3
01-08-2019,124627,iQOO Z1x,Mobile,10409,1,1,10305,1
10-02-2020,111697,Lava Z61 Pro,Mobile,10576,1,11,9413,1
03-03-2018,115363,Motorola Moto G 5G Plus,Mobile,14924,1,6,14029,5
26-09-2018,149716,Honor X10 Max,Mobile,12091,1,10,10882,1
02-12-2019,104118,Samsung Galaxy M31,Mobile,12095,1,1,11974,3
16-05-2019,189030,Motorola One Fusion Plus,Mobile,19173,1,5,18214,2
03-05-2018,104850,Samsung Galaxy M21,Mobile,16684,1,2,16350,4
20-04-2018,109895,Realme X3,Mobile,19687,1,15,16734,2
16-04-2020,196153,Xiaomi Redmi Note 8,Mobile,15358,1,8,14129,5
21-02-2019,190791,Xiaomi Redmi Note 9 Pro Max,Mobile,10563,1,2,10352,2
08-08-2018,103732,LG 32LJ573D 32 inch HD ready Smart LED TV,LED TV,20999,1,1,20789,4
30-09-2019,126464,Noble Skiodo BLT39OD01 39 Inch HD Ready ,LED TV,14799,1,3,14355,3
10-01-2018,159104,Samsung UA32J4003AR 32 inch HD ready LED TV,LED TV,14999,1,12,13199,5
08-07-2019,192228,Micromax 32T8361HD 32 inch HD ready LED TV,LED TV,9299,1,4,8927,4
21-01-2019,151886,Samsung RT28M3022S8 253 L 2 Star Inverter Frost Free Double Door Refrigerator,Refrigerator,19590,1,4,18806,3
12-04-2019,179932,LG GL-D201ABPX 190 L 4 Star Direct Cool Single Door Refrigerator,Refrigerator,14999,1,5,14249,4
10-03-2018,143136,Samsung RT30K3723S8 275 L 3 Star Frost Free Double Door Refrigerator,Refrigerator,30990,1,12,27271,5
27-02-2018,120076,Dell Vostro 15 3581 ,Laptop,41490,1,12,36511,3
10-01-2018,160130,Acer Aspire 3 A315,Laptop,17499,1,2,17149,3
04-05-2020,141195,Roadster Unisex Green & Black Digital Watch MFB-PN-OS-1613,Digital Watch,799,2,14,1374,2
13-02-2020,197052,Casio Youth Digital Men Black Digital watch D080,Digital Watch,2995,1,2,2935,5
10-04-2018,170558,Casio G-Shock Men Black Digital watch G001,Digital Watch,4395,1,0,4395,1
30-04-2019,120071,Casio G-Shock Men Green Digital watch G486,Digital Watch,16995,1,13,14786,5
26-08-2019,139846,Oppo A12s,Mobile,14610,1,8,13441,3
09-06-2018,187989,LG Aristo 5,Mobile,13165,1,11,11717,5
14-06-2019,188532,Tecno Spark 5 Pro,Mobile,12306,1,9,11198,4
02-12-2018,170710,Motorola One Vision Plus,Mobile,14860,1,2,14563,2
16-01-2018,163254,iQOO Z1x,Mobile,10409,1,5,9889,2
31-03-2019,173759,Lava Z61 Pro,Mobile,10576,1,14,9095,4
07-08-2018,178772,Motorola Moto G 5G Plus,Mobile,14924,1,7,13879,4
22-11-2018,194802,Honor X10 Max,Mobile,12091,1,8,11124,1
20-07-2019,102733,Samsung Galaxy M31,Mobile,12095,1,10,10886,5
12-10-2018,145058,Motorola One Fusion Plus,Mobile,19173,1,3,18598,5
23-03-2018,153189,Samsung Galaxy M21,Mobile,16684,1,12,14682,3
23-06-2019,161905,Realme X3,Mobile,19687,1,3,19096,2
05-07-2018,195623,Xiaomi Redmi Note 8,Mobile,15358,1,7,14283,4
20-05-2020,135333,Xiaomi Redmi Note 9 Pro Max,Mobile,10563,1,14,9084,3
02-06-2018,194309,LG 32LJ573D 32 inch HD ready Smart LED TV,LED TV,20999,1,6,19739,2
13-05-2019,171175,Noble Skiodo BLT39OD01 39 Inch HD Ready ,LED TV,14799,1,1,14651,5
16-06-2018,172275,Samsung UA32J4003AR 32 inch HD ready LED TV,LED TV,14999,1,3,14549,2
10-06-2018,102977,Micromax 32T8361HD 32 inch HD ready LED TV,LED TV,9299,1,9,8462,1
28-09-2019,141443,Samsung RT28M3022S8 253 L 2 Star Inverter Frost Free Double Door Refrigerator,Refrigerator,19590,1,7,18219,3
22-11-2019,138494,LG GL-D201ABPX 190 L 4 Star Direct Cool Single Door Refrigerator,Refrigerator,14999,1,5,14249,2
04-03-2020,122322,Samsung RT30K3723S8 275 L 3 Star Frost Free Double Door Refrigerator,Refrigerator,30990,2,5,58881,5
15-01-2020,107004,Dell Vostro 15 3581 ,Laptop,41490,1,4,39830,1
08-07-2019,196320,Acer Aspire 3 A315,Laptop,17499,1,13,15224,1
28-02-2018,195101,Roadster Unisex Green & Black Digital Watch MFB-PN-OS-1613,Digital Watch,799,1,1,791,1
15-01-2018,155536,Casio Youth Digital Men Black Digital watch D080,Digital Watch,2995,1,15,2546,5
09-07-2018,121170,Casio G-Shock Men Black Digital watch G001,Digital Watch,4395,1,14,3780,1
07-01-2020,190595,Casio G-Shock Men Green Digital watch G486,Digital Watch,16995,1,11,15126,5
03-03-2019,109274,Oppo A12s,Mobile,14610,1,3,14172,2
22-10-2019,151935,LG Aristo 5,Mobile,13165,1,5,12507,5
27-02-2019,157875,Tecno Spark 5 Pro,Mobile,12306,1,4,11814,4
13-11-2019,145568,Motorola One Vision Plus,Mobile,14860,1,14,12780,4
01-02-2018,105929,iQOO Z1x,Mobile,10409,1,9,9472,3
07-02-2020,172153,Lava Z61 Pro,Mobile,10576,1,0,10576,1
16-01-2019,131700,Motorola Moto G 5G Plus,Mobile,14924,1,9,13581,2
22-05-2019,143870,Honor X10 Max,Mobile,12091,1,0,12091,3
28-11-2018,199102,Samsung Galaxy M31,Mobile,12095,1,10,10886,1
06-05-2018,105215,Motorola One Fusion Plus,Mobile,19173,1,1,18981,2
19-03-2018,146334,Samsung Galaxy M21,Mobile,16684,1,12,14682,1
31-05-2019,149864,Realme X3,Mobile,19687,1,7,18309,2
30-05-2019,154663,Xiaomi Redmi Note 8,Mobile,15358,1,13,13361,3
29-11-2018,199201,Xiaomi Redmi Note 9 Pro Max,Mobile,10563,1,12,9295,1
15-08-2019,177597,LG 32LJ573D 32 inch HD ready Smart LED TV,LED TV,20999,1,15,17849,3
01-02-2019,100021,Noble Skiodo BLT39OD01 39 Inch HD Ready ,LED TV,14799,1,10,13319,2
05-12-2019,191701,Samsung UA32J4003AR 32 inch HD ready LED TV,LED TV,14999,1,1,14849,3
30-01-2018,186057,Micromax 32T8361HD 32 inch HD ready LED TV,LED TV,9299,1,5,8834,1
10-06-2020,126525,Samsung RT28M3022S8 253 L 2 Star Inverter Frost Free Double Door Refrigerator,Refrigerator,19590,1,11,17435,3
16-07-2018,162442,LG GL-D201ABPX 190 L 4 Star Direct Cool Single Door Refrigerator,Refrigerator,14999,1,13,13049,3
11-06-2020,114884,Samsung RT30K3723S8 275 L 3 Star Frost Free Double Door Refrigerator,Refrigerator,30990,1,5,29441,1
05-03-2019,108318,Dell Vostro 15 3581 ,Laptop,41490,1,3,40245,1
23-01-2020,140297,Acer Aspire 3 A315,Laptop,17499,1,3,16974,3
04-05-2019,118080,Roadster Unisex Green & Black Digital Watch MFB-PN-OS-1613,Digital Watch,799,1,8,735,5
17-02-2019,163610,Casio Youth Digital Men Black Digital watch D080,Digital Watch,2995,1,3,2905,5
28-04-2019,119021,Casio G-Shock Men Black Digital watch G001,Digital Watch,4395,1,12,3868,3
01-06-2018,160556,Casio G-Shock Men Green Digital watch G486,Digital Watch,16995,1,12,14956,3
15-10-2019,121593,Oppo A12s,Mobile,14610,1,2,14318,4
17-07-2019,120232,LG Aristo 5,Mobile,13165,1,0,13165,4
25-04-2018,192627,Tecno Spark 5 Pro,Mobile,12306,1,4,11814,5
08-11-2019,167722,Motorola One Vision Plus,Mobile,14860,1,2,14563,4
24-04-2019,162330,iQOO Z1x,Mobile,10409,1,3,10097,4
08-01-2018,198955,Lava Z61 Pro,Mobile,10576,1,1,10470,3
27-03-2018,140239,Motorola Moto G 5G Plus,Mobile,14924,1,1,14775,1
20-03-2018,165862,Honor X10 Max,Mobile,12091,1,10,10882,3
09-04-2019,193386,Samsung Galaxy M31,Mobile,12095,1,0,12095,5
15-12-2018,147883,Motorola One Fusion Plus,Mobile,19173,1,11,17064,3
03-03-2019,188331,Samsung Galaxy M21,Mobile,16684,1,5,15850,2
04-03-2019,162403,Realme X3,Mobile,19687,1,14,16931,5
27-07-2018,104186,Xiaomi Redmi Note 8,Mobile,15358,1,1,15204,1
28-03-2019,112468,Xiaomi Redmi Note 9 Pro Max,Mobile,10563,1,14,9084,3
29-05-2018,142471,LG 32LJ573D 32 inch HD ready Smart LED TV,LED TV,20999,1,10,18899,1
22-11-2019,165659,Noble Skiodo BLT39OD01 39 Inch HD Ready ,LED TV,14799,1,7,13763,5
08-11-2019,117517,Samsung UA32J4003AR 32 inch HD ready LED TV,LED TV,14999,1,7,13949,2
16-09-2018,116792,Micromax 32T8361HD 32 inch HD ready LED TV,LED TV,9299,1,13,8090,5
12-08-2018,181193,Samsung RT28M3022S8 253 L 2 Star Inverter Frost Free Double Door Refrigerator,Refrigerator,19590,1,7,18219,2
01-09-2019,163919,LG GL-D201ABPX 190 L 4 Star Direct Cool Single Door Refrigerator,Refrigerator,14999,1,12,13199,2
17-01-2018,142856,Samsung RT30K3723S8 275 L 3 Star Frost Free Double Door Refrigerator,Refrigerator,30990,1,11,27581,5
15-04-2019,104882,Dell Vostro 15 3581 ,Laptop,41490,1,11,36926,2
10-10-2018,115777,Acer Aspire 3 A315,Laptop,17499,1,4,16799,3
06-12-2018,174392,Roadster Unisex Green & Black Digital Watch MFB-PN-OS-1613,Digital Watch,799,1,15,679,5
17-10-2019,126297,Casio Youth Digital Men Black Digital watch D080,Digital Watch,2995,1,14,2576,5
21-04-2019,129459,Casio G-Shock Men Black Digital watch G001,Digital Watch,4395,1,12,3868,1
02-06-2018,125997,Casio G-Shock Men Green Digital watch G486,Digital Watch,16995,1,5,16145,5
12-12-2019,198477,Oppo A12s,Mobile,14610,1,13,12711,2
07-08-2018,134803,LG Aristo 5,Mobile,13165,1,12,11585,4
05-06-2020,155055,Tecno Spark 5 Pro,Mobile,12306,1,15,10460,3
16-06-2019,155101,Motorola One Vision Plus,Mobile,14860,1,13,12928,2
13-12-2019,145343,iQOO Z1x,Mobile,10409,1,8,9576,5
28-04-2020,106924,Lava Z61 Pro,Mobile,10576,1,11,9413,1
28-05-2019,142992,Motorola Moto G 5G Plus,Mobile,14924,1,13,12984,5
07-01-2019,130306,Honor X10 Max,Mobile,12091,1,5,11486,4
24-04-2019,167219,Samsung Galaxy M31,Mobile,12095,1,4,11611,5
01-10-2019,195118,Motorola One Fusion Plus,Mobile,19173,1,6,18023,1
23-09-2019,112792,Samsung Galaxy M21,Mobile,16684,1,1,16517,3
28-06-2020,156366,Realme X3,Mobile,19687,1,14,16931,5
30-09-2018,114001,Xiaomi Redmi Note 8,Mobile,15358,1,4,14744,3
11-06-2020,106146,Xiaomi Redmi Note 9 Pro Max,Mobile,10563,1,9,9612,4
16-09-2019,130683,LG 32LJ573D 32 inch HD ready Smart LED TV,LED TV,20999,1,3,20369,2
17-01-2018,144710,Noble Skiodo BLT39OD01 39 Inch HD Ready ,LED TV,14799,1,3,14355,2
11-12-2018,169399,Samsung UA32J4003AR 32 inch HD ready LED TV,LED TV,14999,1,1,14849,2
06-01-2018,168649,Micromax 32T8361HD 32 inch HD ready LED TV,LED TV,9299,1,10,8369,2
03-01-2018,115601,Samsung RT28M3022S8 253 L 2 Star Inverter Frost Free Double Door Refrigerator,Refrigerator,19590,1,10,17631,5
10-12-2019,103531,LG GL-D201ABPX 190 L 4 Star Direct Cool Single Door Refrigerator,Refrigerator,14999,1,15,12749,4
21-10-2018,142972,Samsung RT30K3723S8 275 L 3 Star Frost Free Double Door Refrigerator,Refrigerator,30990,1,5,29441,5
11-04-2019,137257,Dell Vostro 15 3581 ,Laptop,41490,1,8,38171,1
05-12-2019,175881,Acer Aspire 3 A315,Laptop,17499,1,13,15224,4
07-03-2018,124206,Roadster Unisex Green & Black Digital Watch MFB-PN-OS-1613,Digital Watch,799,1,0,799,3
29-07-2018,161392,Casio Youth Digital Men Black Digital watch D080,Digital Watch,2995,1,8,2755,1
12-08-2018,114644,Casio G-Shock Men Black Digital watch G001,Digital Watch,4395,1,13,3824,4
19-02-2019,197684,Casio G-Shock Men Green Digital watch G486,Digital Watch,16995,1,3,16485,4
04-09-2018,166258,Oppo A12s,Mobile,14610,1,4,14026,3
22-01-2020,183380,LG Aristo 5,Mobile,13165,1,13,11454,5
03-04-2020,121761,Tecno Spark 5 Pro,Mobile,12306,1,13,10706,2
11-03-2020,198964,Motorola One Vision Plus,Mobile,14860,1,8,13671,5
07-08-2019,188760,iQOO Z1x,Mobile,10409,1,11,9264,4
18-09-2018,142300,Lava Z61 Pro,Mobile,10576,1,9,9624,5
12-11-2019,188171,Motorola Moto G 5G Plus,Mobile,14924,1,0,14924,5
16-06-2018,196884,Honor X10 Max,Mobile,12091,1,3,11728,2
24-02-2019,157656,Samsung Galaxy M31,Mobile,12095,1,9,11006,4
30-10-2019,189036,Motorola One Fusion Plus,Mobile,19173,1,13,16681,5
